Penetrance,CaseCars,ControlCars,TotControls,TotCases,Scenario
0.2,687,2748,7745199,78893,1
0.2,51,207,6565172,66363,1
0.2,0,0,6914180,69840,1
0.2,0,0,6893056,69626,1
0.2,0,0,7095738,71674,1
0.2,0,0,7727483,78055,1
0.2,0,0,7534367,76104,1
0.2,0,0,6825476,68944,1
0.2,0,0,7785929,78645,1
0.2,518,2075,6590660,67069,1
0.2,414,1660,7442839,75577,1
0.2,0,0,7284930,73585,1
0.2,0,0,7608821,76856,1
0.2,21,88,7284196,73597,1
0.2,0,0,6506346,65720,1
0.2,0,0,7704364,77821,1
0.2,0,0,7914695,79946,1
0.2,0,0,7142341,72144,1
0.2,0,0,7377367,74518,1
0.2,36,145,6930173,70036,1
0.2,242,969,7292935,73898,1
0.2,0,0,7270706,73441,1
0.2,0,0,6057216,61184,1
0.2,0,0,7254734,73280,1
0.2,0,0,7639512,77166,1
0.2,0,0,7798121,78768,1
0.2,153,614,6298143,63764,1
0.2,0,0,6880003,69494,1
0.2,0,0,7192210,72648,1
0.2,0,0,7676017,77535,1
0.2,0,0,6570391,66367,1
0.2,0,0,7120908,71928,1
0.2,0,0,7410060,74849,1
0.2,153,616,6964450,70494,1
0.2,0,0,6733994,68020,1
0.2,0,0,7076356,71478,1
0.2,218,872,6936932,70279,1
0.2,0,0,7774795,78533,1
0.2,243,975,7342088,74395,1
0.2,0,0,6982258,70527,1
0.2,341,1364,7060328,71643,1
0.2,260,1044,7547410,76485,1
0.2,628,2512,6922228,70524,1
0.2,0,0,7119018,71909,1
0.2,0,0,7391370,74660,1
0.2,647,2588,6864496,69959,1
0.2,15,63,6654632,67232,1
0.2,433,1732,6947952,70596,1
0.2,493,1972,6345718,64571,1
0.2,0,0,7112017,71838,1
0.2,0,0,7133819,72058,1
0.2,1330,5323,6948508,71463,1
0.2,0,0,6641582,67086,1
0.2,0,0,7365514,74399,1
0.2,146,584,7457017,75463,1
0.2,0,0,6452939,65181,1
0.2,0,0,7047420,71186,1
0.2,959,3836,6574777,67332,1
0.2,0,0,7382440,74570,1
0.2,0,0,8275211,83587,1
0.2,167,671,8678776,87824,1
0.2,0,0,7476599,75521,1
0.2,424,1700,6952872,70637,1
0.2,0,0,7327327,74013,1
0.2,0,0,6641247,67083,1
0.2,0,0,6286744,63502,1
0.2,448,1796,7334180,74512,1
0.2,0,0,7254613,73278,1
0.2,354,1420,7852227,79655,1
0.2,0,0,7274336,73478,1
0.2,0,0,7394693,74693,1
0.2,631,2524,6709253,68375,1
0.2,0,0,7015928,70867,1
0.2,303,1212,6843852,69420,1
0.2,0,0,7302192,73759,1
0.2,313,1255,7298710,74024,1
0.2,66,268,6940690,70171,1
0.2,0,0,7362874,74372,1
0.2,0,0,6974303,70447,1
0.2,500,2000,6806230,69229,1
0.2,166,664,6967032,70533,1
0.2,26,107,7451409,75291,1
0.2,91,368,7026116,71058,1
0.2,0,0,6925318,69952,1
0.2,569,2279,6678133,68001,1
0.2,429,1716,7989465,81113,1
0.2,0,0,6796803,68654,1
0.2,0,0,6799180,68678,1
0.2,0,0,7723794,78018,1
0.2,0,0,7368540,74429,1
0.2,0,0,6297201,63608,1
0.2,303,1215,6819353,69173,1
0.2,0,0,7997781,80785,1
0.2,297,1190,5856475,59441,1
0.2,0,0,6823702,68926,1
0.2,0,0,6770016,68384,1
0.2,0,0,6907230,69769,1
0.2,0,0,6592463,66590,1
0.2,0,0,7425082,75000,1
0.2,340,1364,6469414,65673,1
0.2,0,0,6850040,69192,1
0.2,0,0,7511344,75872,1
0.2,0,0,7705306,77831,1
0.2,0,0,6678615,67460,1
0.2,731,2928,6691299,68290,1
0.2,0,0,7712411,77903,1
0.2,0,0,6696472,67641,1
0.2,0,0,7968279,80487,1
0.2,0,0,6407367,64720,1
0.2,641,2566,7346906,74826,1
0.2,0,0,7718841,77968,1
0.2,0,0,8038041,81192,1
0.2,285,1141,7348804,74503,1
0.2,0,0,6957877,70281,1
0.2,215,860,7242461,73362,1
0.2,350,1401,6911290,70146,1
0.2,0,0,7795531,78742,1
0.2,65,263,6521012,65931,1
0.2,0,0,6876752,69462,1
0.2,0,0,6386111,64506,1
0.2,136,546,6296758,63734,1
0.2,0,0,7163229,72355,1
0.2,0,0,7514802,75907,1
0.2,415,1663,7408932,75235,1
0.2,710,2840,7579638,77243,1
0.2,247,991,6972755,70668,1
0.2,0,0,7174239,72467,1
0.2,574,2297,6612519,67343,1
0.2,103,416,7627038,77139,1
0.2,468,1875,7363785,74830,1
0.2,0,0,7006159,70769,1
0.2,27,110,6542452,66111,1
0.2,112,450,6929220,70099,1
0.2,286,1146,6639690,67341,1
0.2,57,229,6121176,61884,1
0.2,0,0,6264414,63276,1
0.2,397,1591,5959651,60579,1
0.2,0,0,6633809,67008,1
0.2,0,0,7530456,76065,1
0.2,165,661,7525312,76171,1
0.2,0,0,7984545,80651,1
0.2,16,68,7490112,75673,1
0.2,507,2030,6980730,70998,1
0.2,246,985,6199214,62854,1
0.2,0,0,7173982,72464,1
0.2,0,0,8003767,80846,1
0.2,5,22,7047797,71194,1
0.2,573,2293,7003033,71287,1
0.2,0,0,6709807,67775,1
0.2,62,248,6697865,67714,1
0.2,0,0,7821715,79007,1
0.2,0,0,7149676,72218,1
0.2,0,0,7646687,77239,1
0.2,52,209,5903067,59676,1
0.2,0,0,6371041,64353,1
0.2,14,60,7205515,72796,1
0.2,0,0,6984694,70552,1
0.2,0,0,6549975,66161,1
0.2,0,0,7327175,74011,1
0.2,0,0,6878397,69478,1
0.2,263,1052,7601792,77038,1
0.2,0,0,6959579,70298,1
0.2,22,90,7496025,75738,1
0.2,0,0,7784374,78630,1
0.2,0,0,7024762,70957,1
0.2,0,0,6884818,69543,1
0.2,84,340,7180288,72608,1
0.2,311,1246,7629695,77366,1
0.2,0,0,7743426,78216,1
0.2,0,0,7704619,77824,1
0.2,0,0,6939915,70100,1
0.2,58,234,7520130,76016,1
0.2,0,0,7245032,73182,1
0.2,457,1829,7293386,74109,1
0.2,0,0,7916161,79961,1
0.2,697,2788,6610708,67443,1
0.2,478,1915,7785523,79100,1
0.2,0,0,6231149,62940,1
0.2,496,1988,6967685,70856,1
0.2,384,1539,8589508,87131,1
0.2,0,0,6938926,70090,1
0.2,0,0,7478796,75543,1
0.2,913,3653,7288590,74498,1
0.2,0,0,7194545,72672,1
0.2,125,504,6798661,68793,1
0.2,1028,4116,5706219,58624,1
0.2,9,38,7682275,77607,1
0.2,0,0,6566611,66329,1
0.2,662,2651,7366553,75044,1
0.2,0,0,6909349,69791,1
0.2,0,0,7600381,76771,1
0.2,0,0,7920348,80003,1
0.2,0,0,7308611,73824,1
0.2,0,0,6671134,67385,1
0.2,104,419,7123031,72049,1
0.2,0,0,6152375,62145,1
0.2,0,0,5933602,59935,1
0.2,106,427,6779707,68583,1
0.2,0,0,7157246,72295,1
0.2,0,0,7188432,72610,1
0.2,0,0,7061686,71330,1
0.2,0,0,6784993,68535,1
0.2,0,0,7090138,71617,1
0.2,52,210,6619094,66909,1
0.2,685,2744,6913242,70488,1
0.2,423,1693,6254808,63585,1
0.2,0,0,7243782,73169,1
0.2,0,0,6771891,68402,1
0.2,0,0,7623078,77000,1
0.2,0,0,6293531,63571,1
0.2,96,384,8480356,85752,1
0.2,0,0,7211934,72847,1
0.2,149,598,6826384,69096,1
0.2,0,0,6162584,62248,1
0.2,0,0,6378756,64431,1
0.2,0,0,7016307,70871,1
0.2,0,0,7167299,72396,1
0.2,0,0,7218019,72909,1
0.2,0,0,7172213,72446,1
0.2,0,0,7242927,73160,1
0.2,421,1686,7852259,79719,1
0.2,135,544,7250548,73367,1
0.2,0,0,6537496,66035,1
0.2,957,3830,6258273,64133,1
0.2,69,277,6946764,70235,1
0.2,897,3590,7420932,75819,1
0.2,0,0,7469086,75445,1
0.2,0,0,6370445,64347,1
0.2,0,0,7831024,79101,1
0.2,0,0,6470648,65360,1
0.2,0,0,7161041,72333,1
0.2,0,0,6838343,69074,1
0.2,0,0,7124715,71966,1
0.2,0,0,6409557,64743,1
0.2,0,0,6915389,69852,1
0.2,0,0,6230661,62935,1
0.2,573,2296,7187918,73155,1
0.2,233,932,7382025,74789,1
0.2,0,0,7957033,80374,1
0.2,0,0,7201322,72740,1
0.2,0,0,6909419,69792,1
0.2,0,0,7570043,76465,1
0.2,139,560,7722782,78141,1
0.2,283,1135,7205886,73058,1
0.2,536,2148,6602927,67210,1
0.2,0,0,7323728,73977,1
0.2,0,0,7353225,74275,1
0.2,0,0,6956442,70267,1
0.2,0,0,7135192,72072,1
0.2,0,0,6711091,67788,1
0.2,720,2881,6907115,70459,1
0.2,0,0,7049410,71206,1
0.2,0,0,6941546,70116,1
0.2,0,0,6872898,69423,1
0.2,131,525,7188466,72736,1
0.2,0,0,7137381,72094,1
0.2,0,0,7268665,73420,1
0.2,32,131,6108799,61735,1
0.2,0,0,7527941,76039,1
0.2,0,0,7007431,70782,1
0.2,0,0,6662950,67302,1
0.2,0,0,7329771,74038,1
0.2,0,0,7077911,71494,1
0.2,0,0,8495190,85810,1
0.2,65,263,7772094,78568,1
0.2,0,0,7648675,77259,1
0.2,353,1414,6475586,65748,1
0.2,0,0,7856172,79355,1
0.2,244,979,7823932,79263,1
0.2,1091,4367,7199361,73767,1
0.2,0,0,7081798,71533,1
0.2,0,0,6983597,70541,1
0.2,157,632,7455591,75459,1
0.2,448,1796,7223877,73398,1
0.2,324,1300,7044714,71469,1
0.2,548,2196,7090610,72148,1
0.2,0,0,7086123,71576,1
0.2,925,3702,6809262,69668,1
0.2,0,0,6540774,66068,1
0.2,0,0,7073766,71452,1
0.2,0,0,6897651,69673,1
0.2,0,0,7243134,73162,1
0.2,331,1324,7841090,79520,1
0.2,0,0,6606956,66736,1
0.2,106,425,7340704,74250,1
0.2,0,0,7021554,70924,1
0.2,513,2055,7069893,71905,1
0.2,0,0,6613728,66805,1
0.2,0,0,6693450,67610,1
0.2,0,0,7675399,77529,1
0.2,0,0,7293474,73671,1
0.2,0,0,6299046,63626,1
0.2,80,320,7331476,74132,1
0.2,0,0,8241558,83248,1
0.2,202,812,6890049,69790,1
0.2,0,0,7246593,73197,1
0.2,0,0,7169791,72422,1
0.2,550,2204,7579448,77087,1
0.2,62,249,7489444,75710,1
0.2,600,2402,7208233,73386,1
0.2,0,0,7246317,73195,1
0.2,0,0,7053214,71244,1
0.2,0,0,7404270,74790,1
0.2,110,444,6563361,66402,1
0.2,0,0,7075867,71473,1
0.2,0,0,6895467,69651,1
0.2,183,736,7635369,77300,1
0.2,0,0,6296504,63601,1
0.2,0,0,7261145,73344,1
0.2,0,0,7297298,73710,1
0.2,236,945,7036128,71298,1
0.2,0,0,6943645,70137,1
0.2,287,1151,7395597,74978,1
0.2,411,1647,6982624,70925,1
0.2,237,950,7485889,75842,1
0.2,0,0,7027262,70982,1
0.2,38,156,5943351,60070,1
0.2,56,224,7479838,75607,1
0.2,0,0,6200838,62634,1
0.2,0,0,6663543,67308,1
0.2,0,0,6243616,63066,1
0.2,75,303,6712294,67872,1
0.2,0,0,6618121,66849,1
0.2,613,2452,6470221,65944,1
0.2,0,0,7087892,71594,1
0.2,416,1667,7262022,73752,1
0.2,0,0,6982894,70534,1
0.2,0,0,7106061,71778,1
0.2,0,0,7716615,77945,1
0.2,0,0,6184618,62470,1
0.2,0,0,7266272,73396,1
0.2,0,0,7538487,76146,1
0.2,0,0,6774402,68428,1
0.2,0,0,7064012,71353,1
0.2,0,0,6334068,63980,1
0.2,158,633,7471301,75619,1
0.2,0,0,7347952,74221,1
0.2,0,0,7246377,73195,1
0.2,0,0,6429256,64941,1
0.2,344,1379,6898719,70014,1
0.2,820,3280,7354927,75079,1
0.2,195,783,7697969,77944,1
0.2,0,0,6572732,66391,1
0.2,4,19,7623056,77004,1
0.2,0,0,6384114,64486,1
0.2,744,2979,7411352,75576,1
0.2,139,557,7513316,76025,1
0.2,0,0,7835432,79145,1
0.2,345,1382,7415848,75238,1
0.2,0,0,7028742,70997,1
0.2,0,0,7881429,79610,1
0.2,0,0,7126173,71981,1
0.2,779,3118,7220263,73679,1
0.2,0,0,6412202,64769,1
0.2,0,0,7413722,74886,1
0.2,0,0,7560923,76372,1
0.2,0,0,7569323,76457,1
0.2,55,222,6959351,70349,1
0.2,448,1795,7013987,71278,1
0.2,0,0,6803248,68719,1
0.2,0,0,7625741,77027,1
0.2,0,0,6477454,65428,1
0.2,72,291,7186620,72661,1
0.2,248,996,6592808,66831,1
0.2,591,2364,7705901,78404,1
0.2,0,0,8371946,84565,1
0.2,0,0,6298558,63621,1
0.2,0,0,6463080,65283,1
0.2,35,140,7224220,73005,1
0.2,844,3376,7161753,73150,1
0.2,894,3576,6096904,62442,1
0.2,634,2539,7222799,73565,1
0.2,0,0,6616271,66831,1
0.2,590,2363,6914177,70406,1
0.2,0,0,7469024,75444,1
0.2,173,695,6647200,67309,1
0.2,221,888,7002608,70945,1
0.2,154,619,7347892,74368,1
0.2,0,0,6945619,70157,1
0.2,0,0,7738514,78166,1
0.2,0,0,6804093,68728,1
0.2,0,0,6376405,64408,1
0.2,0,0,6672509,67399,1
0.2,216,864,7212538,73061,1
0.2,0,0,8055349,81367,1
0.2,980,3922,6693834,68554,1
0.2,0,0,7572462,76489,1
0.2,201,808,7395238,74892,1
0.2,0,0,7414652,74895,1
0.2,0,0,6942957,70130,1
0.2,454,1818,7154120,72699,1
0.2,0,0,6961111,70314,1
0.2,0,0,7307157,73809,1
0.2,0,0,7173243,72457,1
0.2,0,0,7498392,75741,1
0.2,0,0,6887282,69568,1
0.2,0,0,6808896,68776,1
0.2,0,0,6631595,66985,1
0.2,0,0,6589024,66555,1
0.2,0,0,6802579,68712,1
0.2,253,1016,7860107,79637,1
0.2,0,0,6901202,69709,1
0.2,0,0,6855528,69247,1
0.2,0,0,7370268,74447,1
0.2,230,923,6420388,65073,1
0.2,0,0,6779621,68481,1
0.2,163,655,7625627,77182,1
0.2,233,936,7239686,73351,1
0.2,0,0,6635160,67021,1
0.2,0,0,6795587,68642,1
0.2,275,1104,6677153,67709,1
0.2,0,0,6912023,69818,1
0.2,0,0,7310781,73846,1
0.2,28,112,7151791,72267,1
0.2,48,194,6887130,69613,1
0.2,0,0,7603021,76798,1
0.2,0,0,7008538,70793,1
0.2,0,0,6958983,70292,1
0.2,0,0,7524837,76008,1
0.2,53,213,6877706,69522,1
0.2,264,1057,6768505,68622,1
0.2,489,1960,7737096,78621,1
0.2,0,0,7591638,76683,1
0.2,0,0,6889018,69586,1
0.2,340,1363,6780253,68813,1
0.2,0,0,7628201,77052,1
0.2,0,0,7299304,73730,1
0.2,165,662,7305770,73953,1
0.2,176,708,7035403,71233,1
0.2,141,566,6361514,64392,1
0.2,0,0,7769820,78483,1
0.2,0,0,7173752,72462,1
0.2,167,668,6785764,68703,1
0.2,0,0,7712014,77899,1
0.2,101,405,7051781,71327,1
0.2,0,0,7214561,72874,1
0.2,245,983,5846399,59289,1
0.2,192,771,7132272,72227,1
0.2,0,0,7148838,72210,1
0.2,0,0,8048209,81295,1
0.2,119,480,7189794,72738,1
0.2,0,0,8747741,88361,1
0.2,64,260,6939665,70158,1
0.2,58,234,7095721,71729,1
0.2,0,0,6192508,62550,1
0.2,0,0,7241569,73147,1
0.2,823,3295,6469847,66141,1
0.2,0,0,8530019,86161,1
0.2,0,0,5873482,59328,1
0.2,203,815,7505742,76010,1
0.2,589,2360,6935417,70619,1
0.2,0,0,6816311,68851,1
0.2,241,964,7059721,71541,1
0.2,572,2288,7547936,76790,1
0.2,0,0,7818707,78976,1
0.2,411,1647,6336443,64398,1
0.2,37,149,7653451,77343,1
0.2,298,1193,6957777,70566,1
0.2,566,2268,6777581,69003,1
0.2,0,0,6324613,63884,1
0.2,435,1743,7488142,76055,1
0.2,0,0,7263585,73369,1
0.2,158,634,7354021,74434,1
0.2,0,0,8122227,82042,1
0.2,0,0,7384334,74589,1
0.2,0,0,6989737,70603,1
0.2,65,260,6573866,66465,1
0.2,502,2012,6723286,68393,1
0.2,499,1999,6724274,68400,1
0.2,0,0,7493259,75689,1
0.2,0,0,7082815,71543,1
0.2,0,0,7703445,77812,1
0.2,93,376,6561471,66366,1
0.2,0,0,7767608,78460,1
0.2,881,3524,7655414,78172,1
0.2,0,0,7205796,72785,1
0.2,0,0,6613125,66799,1
0.2,60,244,6101989,61693,1
0.2,110,440,7071570,71535,1
0.2,1496,5985,6157172,63629,1
0.2,68,274,6915865,69922,1
0.2,0,0,7760609,78389,1
0.2,0,0,7169395,72418,1
0.2,0,0,7064145,71355,1
0.2,59,240,6577670,66497,1
0.2,158,633,6646598,67288,1
0.2,0,0,6859366,69286,1
0.2,148,596,6731631,68138,1
0.2,0,0,6644036,67111,1
0.2,338,1352,6901249,70033,1
0.2,0,0,7205368,72781,1
0.2,0,0,8032865,81140,1
0.2,1246,4985,7071085,72620,1
0.2,429,1720,7567252,76848,1
0.2,0,0,7249444,73226,1
0.2,0,0,7147712,72199,1
0.2,0,0,7628829,77058,1
0.2,0,0,7689822,77674,1
0.2,261,1048,6047839,61339,1
0.2,231,924,6469948,65574,1
0.2,282,1130,7285461,73861,1
0.2,976,3906,6843988,70067,1
0.2,415,1664,6542244,66481,1
0.2,0,0,7027126,70981,1
0.2,0,0,7199223,72719,1
0.2,328,1316,6842927,69435,1
0.2,0,0,7218720,72916,1
0.2,0,0,7190830,72634,1
0.2,0,0,6789489,68580,1
0.2,0,0,6748946,68171,1
0.2,0,0,7146658,72188,1
0.2,149,600,7191105,72780,1
0.2,72,288,7031840,71097,1
0.2,0,0,6343918,64079,1
0.2,538,2154,7397913,75242,1
0.2,165,663,7458746,75499,1
0.2,0,0,6425499,64904,1
0.2,0,0,7079810,71513,1
0.2,0,0,7182702,72552,1
0.2,86,346,6913744,69918,1
0.2,148,593,6789199,68719,1
0.2,810,3244,7167005,73171,1
0.2,0,0,7634725,77118,1
0.2,0,0,7803813,78826,1
0.2,0,0,6579851,66463,1
0.2,312,1251,7348990,74531,1
0.2,261,1048,6299838,63885,1
0.2,0,0,7272524,73459,1
0.2,143,572,8205052,83016,1
0.2,0,0,6194795,62573,1
0.2,0,0,7044717,71158,1
0.2,0,0,7618725,76956,1
0.2,0,0,7751059,78293,1
0.2,0,0,7738313,78164,1
0.2,0,0,7064027,71353,1
0.2,444,1778,7605371,77247,1
0.2,0,0,7291351,73650,1
0.2,0,0,7619209,76961,1
0.2,408,1632,7170644,72822,1
0.2,0,0,8009795,80907,1
0.2,0,0,7104615,71763,1
0.2,338,1355,6539425,66379,1
0.2,0,0,6715400,67832,1
0.2,0,0,7685109,77627,1
0.2,471,1885,7576754,76984,1
0.2,0,0,7424446,74994,1
0.2,0,0,7729975,78080,1
0.2,0,0,7000189,70708,1
0.2,0,0,7060120,71314,1
0.2,0,0,7054188,71254,1
0.2,0,0,7671636,77491,1
0.2,208,832,7102010,71937,1
0.2,0,0,7461983,75373,1
0.2,265,1061,8045820,81525,1
0.2,301,1204,7316295,74190,1
0.2,223,894,7488343,75853,1
0.2,0,0,5946657,60067,1
0.2,0,0,7613969,76908,1
0.2,0,0,8822290,89114,1
0.2,34,140,6451082,65195,1
0.2,421,1688,6973222,70840,1
0.2,348,1395,7299081,74061,1
0.2,77,312,6581135,66549,1
0.2,0,0,6262727,63259,1
0.2,0,0,7286172,73597,1
0.2,0,0,7608669,76855,1
0.2,0,0,7715299,77932,1
0.2,160,641,6695979,67789,1
0.2,49,198,7219327,72969,1
0.2,0,0,7240351,73134,1
0.2,0,0,6766498,68348,1
0.2,0,0,7111727,71835,1
0.2,0,0,7119519,71914,1
0.2,0,0,7268743,73421,1
0.2,0,0,7281415,73549,1
0.2,0,0,7185943,72585,1
0.2,0,0,7598637,76753,1
0.2,0,0,7514368,75902,1
0.2,327,1309,6371872,64676,1
0.2,0,0,8106771,81886,1
0.2,0,0,7327951,74019,1
0.2,78,314,7603449,76877,1
0.2,168,672,7163437,72519,1
0.2,527,2109,6944653,70653,1
0.2,0,0,7979543,80601,1
0.2,0,0,7428833,75038,1
0.2,0,0,7094663,71663,1
0.2,0,0,6742631,68107,1
0.2,0,0,7427342,75023,1
0.2,0,0,7060555,71318,1
0.2,0,0,7269349,73427,1
0.2,394,1580,7311032,74226,1
0.2,1230,4924,8638213,88434,1
0.2,495,1984,7082976,72020,1
0.2,131,528,7777611,78687,1
0.2,622,2492,6770821,68988,1
0.2,0,0,6825729,68946,1
0.2,475,1900,7966805,80928,1
0.2,0,0,7565390,76418,1
0.2,74,300,6715380,67903,1
0.2,709,2840,7452102,75954,1
0.2,39,156,7790184,78726,1
0.2,0,0,7197925,72706,1
0.2,0,0,7290494,73641,1
0.2,700,2804,6616127,67501,1
0.2,0,0,6905931,69756,1
0.2,313,1254,6525081,66210,1
0.2,0,0,7666040,77434,1
0.2,0,0,7565646,76420,1
0.2,22,88,6883542,69551,1
0.2,216,866,7642429,77403,1
0.2,31,126,8723397,88144,1
0.2,0,0,6354900,64190,1
0.2,0,0,7466613,75420,1
0.2,89,358,6936579,70151,1
0.2,0,0,6310592,63743,1
0.2,671,2685,6704674,68367,1
0.2,0,0,7334327,74084,1
0.2,763,3055,6972214,71158,1
0.2,0,0,7778616,78571,1
0.2,0,0,6623739,66906,1
0.2,0,0,7803732,78825,1
0.2,252,1008,7631201,77324,1
0.2,212,852,7645136,77426,1
0.2,0,0,6159206,62214,1
0.2,0,0,6523402,65892,1
0.2,0,0,7497980,75737,1
0.2,0,0,7819794,78987,1
0.2,0,0,7513651,75895,1
0.2,0,0,7438869,75140,1
0.2,0,0,7279078,73526,1
0.2,0,0,6845841,69149,1
0.2,0,0,6795277,68639,1
0.2,345,1381,7425244,75333,1
0.2,0,0,6447911,65130,1
0.2,0,0,7063337,71346,1
0.2,0,0,7740684,78188,1
0.2,0,0,6702499,67702,1
0.2,86,346,7037623,71169,1
0.2,175,704,6139731,62185,1
0.2,0,0,5629722,56865,1
0.2,0,0,6412682,64774,1
0.2,0,0,6528325,65942,1
0.2,200,804,6873076,69616,1
0.2,2,9,7303536,73774,1
0.2,425,1701,7332791,74476,1
0.2,680,2721,6786680,69204,1
0.2,619,2478,7761773,78995,1
0.2,0,0,6236712,62997,1
0.2,0,0,6789053,68576,1
0.2,0,0,7586298,76629,1
0.2,0,0,7455015,75303,1
0.2,0,0,6761890,68301,1
0.2,0,0,6756985,68252,1
0.2,514,2059,7423683,75479,1
0.2,0,0,6895083,69647,1
0.2,0,0,7795698,78744,1
0.2,0,0,6694753,67623,1
0.2,0,0,7599607,76763,1
0.2,106,428,7713261,78013,1
0.2,0,0,7392039,74667,1
0.2,46,187,7367942,74467,1
0.2,0,0,7826541,79055,1
0.2,95,380,6945416,70246,1
0.2,0,0,7221073,72940,1
0.2,447,1789,6651327,67614,1
0.2,892,3570,7393535,75538,1
0.2,236,945,7077421,71715,1
0.2,521,2086,5866878,59761,1
0.2,1049,4198,6833950,70036,1
0.2,0,0,7987621,80683,1
0.2,345,1380,7808180,79201,1
0.2,901,3605,6495673,66477,1
0.2,0,0,6856710,69259,1
0.2,0,0,7978585,80591,1
0.2,275,1103,7425851,75272,1
0.2,0,0,7188468,72610,1
0.2,0,0,7316808,73907,1
0.2,54,219,6683345,67560,1
0.2,0,0,6463381,65286,1
0.2,0,0,7811138,78900,1
0.2,38,154,7332389,74100,1
0.2,0,0,6949070,70192,1
0.2,612,2452,6879057,70072,1
0.2,0,0,7826425,79054,1
0.2,0,0,6826215,68951,1
0.2,0,0,6374445,64388,1
0.2,0,0,7076198,71476,1
0.2,0,0,7535880,76119,1
0.2,223,893,6181156,62649,1
0.2,0,0,6850372,69195,1
0.2,0,0,7759145,78375,1
0.2,0,0,7543002,76191,1
0.2,6,27,7761980,78409,1
0.2,0,0,6862923,69322,1
0.2,140,564,6644874,67254,1
0.2,0,0,7212298,72851,1
0.2,0,0,6679789,67472,1
0.2,313,1254,7650130,77574,1
0.2,0,0,7260533,73338,1
0.2,202,811,6651574,67381,1
0.2,0,0,6910189,69799,1
0.2,97,388,6790756,68686,1
0.2,552,2209,7240996,73671,1
0.2,0,0,7162919,72352,1
0.2,847,3391,7551408,77089,1
0.2,0,0,6938617,70087,1
0.2,0,0,7415824,74907,1
0.2,735,2943,7734237,78828,1
0.2,34,139,7294553,73714,1
0.2,0,0,7289077,73627,1
0.2,0,0,8010416,80913,1
0.2,0,0,6887961,69575,1
0.2,1477,5908,6420585,66271,1
0.2,0,0,6932562,70025,1
0.2,0,0,6921556,69914,1
0.2,660,2643,6441773,65701,1
0.2,0,0,6777573,68460,1
0.2,619,2477,5935206,60545,1
0.2,0,0,7168753,72411,1
0.2,802,3210,6176502,63158,1
0.2,161,646,6805205,68893,1
0.2,533,2133,7190482,73142,1
0.2,0,0,7184169,72567,1
0.2,412,1651,7082895,71939,1
0.2,0,0,7136532,72086,1
0.2,0,0,6989145,70597,1
0.2,0,0,6289134,63526,1
0.2,495,1983,7111739,72310,1
0.2,659,2638,6839505,69718,1
0.2,0,0,6880668,69501,1
0.2,55,224,6825593,68998,1
0.2,0,0,7283350,73569,1
0.2,0,0,6962402,70327,1
0.2,41,165,7054375,71295,1
0.2,0,0,6575960,66423,1
0.2,52,211,6846189,69203,1
0.2,181,728,7413254,75055,1
0.2,0,0,7096751,71684,1
0.2,0,0,6487816,65533,1
0.2,0,0,7879998,79595,1
0.2,1398,5592,6783146,69858,1
0.2,0,0,6396877,64614,1
0.2,0,0,6440076,65051,1
0.2,0,0,7524517,76005,1
0.2,0,0,7103607,71753,1
0.2,0,0,7063653,71350,1
0.2,0,0,7894567,79743,1
0.2,493,1976,7514099,76373,1
0.2,97,391,7714910,78021,1
0.2,0,0,7759746,78381,1
0.2,0,0,7899851,79796,1
0.2,0,0,8210704,82936,1
0.2,100,400,7429392,75140,1
0.2,0,0,7233442,73065,1
0.2,64,257,6973636,70502,1
0.2,0,0,8069499,81510,1
0.2,0,0,6600152,66668,1
0.2,254,1018,6201828,62888,1
0.2,0,0,7765612,78440,1
0.2,149,597,7461506,75511,1
0.2,0,0,6751087,68192,1
0.2,716,2868,6816606,69541,1
0.2,0,0,6884358,69538,1
0.2,94,378,7608951,76948,1
0.2,30,120,7504090,75827,1
0.2,0,0,7277105,73506,1
0.2,0,0,7559591,76359,1
0.2,0,0,7077799,71492,1
0.2,0,0,6955469,70257,1
0.2,0,0,7814666,78936,1
0.2,0,0,7184549,72571,1
0.2,0,0,8304418,83883,1
0.2,0,0,7496652,75723,1
0.2,642,2570,6794305,69245,1
0.2,0,0,7015272,70861,1
0.2,0,0,7541204,76173,1
0.2,0,0,7508258,75840,1
0.2,0,0,6980722,70512,1
0.2,180,723,6703115,67880,1
0.2,0,0,7601797,76785,1
0.2,0,0,6959345,70296,1
0.2,0,0,7704438,77822,1
0.2,22,89,6834074,69052,1
0.2,527,2111,5659149,57668,1
0.2,244,976,7605595,77058,1
0.2,815,3263,7509381,76634,1
0.2,0,0,7569161,76456,1
0.2,0,0,7618132,76950,1
0.2,184,736,8574094,86783,1
0.2,25,100,6408872,64760,1
0.2,0,0,7713707,77916,1
0.2,0,0,7670554,77480,1
0.2,0,0,7269192,73426,1
0.2,0,0,7655392,77327,1
0.2,130,524,6974509,70574,1
0.2,0,0,5618602,56753,1
0.2,0,0,7021296,70922,1
0.2,588,2356,7543297,76759,1
0.2,0,0,6189293,62518,1
0.2,0,0,6620684,66875,1
0.2,688,2752,7068284,72057,1
0.2,0,0,7072840,71442,1
0.2,0,0,6793699,68623,1
0.2,652,2612,7664258,78042,1
0.2,0,0,7065799,71371,1
0.2,0,0,6987518,70580,1
0.2,171,684,6884636,69705,1
0.2,9,37,6136740,61995,1
0.2,0,0,7631353,77084,1
0.2,823,3295,7314148,74669,1
